longitude,latitude,DataOwner Code = OVA,Quay-nr CHB,Haltenr vv,Duplicaat haltenr,Haltebordnr,Haltenaam CHB,Haltenaam CHB correctie,Perron-aanduiding,Woonplaats,Woonplaats correctie,Gemeente code,Gemeente naam,Wegbeheerder naam,Wegbeheerder naam correctie,Wegbeheerder type,Wegbeheerder type correctie,Straat,Straat correctie,Locatieomschrijving,Lijnen en Bestemmingen,Hoofdmodaliteit,StopPlace Code CHB,Tweede Modaliteit CHB,StopPlace Code CHB correctie,RD-X correctie,RD-Y correctie,Windroosrichting [graden],Windroosrichting correctie [graden],Status,Status correctie,Type halte,Type halte correctie,Opnamedatum + tijdstip / ingangsdatum,Aanpassing motorisch beperkten [Y/N],Aanpassing visueel beperkten [Y/N],Perrontype,Diepte haltehaven [meter],Halteerlengte inrijhoek [meter],Lengte halteerplaats [meter],Halteerlengte uitrijhoek [meter],Perron hoogte [meter],Perronbreedte instapdeur [meter],Perronbreedte uitstapdeur [meter],Lengte verhoogde deel perron [meter],Minimale breedte barriere vrije doorgang perron [meter],Hellingbaan aanwezig? [Y/N],Lengte hellingbaan [meter],Breedte aanlooproute/hellingbaan [meter],Hoogteverschil tussen perron en directe omgeving [meter],Markering perronrand [Y/N],Geleidelijn aanwezig [Y/N],Geleidelijn over hele lengte halte [Y/N],Aansluiting geleidelijn op omgeving [Y/N],Instap-markering aanwezig [Y/N],Instap-markering afwijking in kleur - klank en/of tast [Y/N],Haltebord aanwezig [Y/N],Niveau [-2 / -1 / 0 / 1 / 2],Lift aanwezig [Y/N],Afvalbak aanwezig? [Y/N],Halte verlicht? [Y/N],Abri Aanwezig [Y/N],Informatie-vitrine aanwezig [Y/N],Reclame in abri? [Y/N],Zitgelegenheid aanwezig [Y/N],Fiets-parkeer-voorziening [Y/N],Aantal fietsplaatsen,OVC in-uitcheck op halte? [Y/N],OVC oplaad-faciliteit aanwezig op halte? [Y/N],Aanwezigheid statische reisinfo: Halte-vertrekstaat [Y/N],Lijnennet-kaart aanwezig? [Y/N],DRIS aanwezig? [Y/N],DRIS audioknop aanwezig? [Y/N],Aantal regels op DRIS,Haltefotoref,Opnamedatum foto,Opmerkingen,Perron toegankelijk vanuit directe omgeving? [Y/N],Stasteun [Y/N]
5.114750513004759,52.078675503165677,PUT,NL:Q:50006380,50006380,0,,Balijelaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Bolksbeekstraat,,,"1 Overvecht via Utrecht CS, 1 Overvecht via Utrecht CS, 81 Utrecht Busstation West, 81 Utrecht Busstation West",bus,nl.bus.50000950,,,,,322,,available,,regular,,2012-08-07 12:24:00,Y,Y,langshalte,0,0,18,0,"0,18","1,50","1,50",18,1,N,0,"1,20","0,09",Y,Y,N,N,N,N,Y,0,N,Y,N,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,1D031C15-65F2-4A18-83669FFD99236254.JPG,2012-08-02 10:24:21,,N,N
5.084137662340002,52.084155417013925,PUT,NL:Q:50005210,50005210,0,,Beethovenlaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Joseph Haydnlaan,,,"10 Leidsche Rijn Ziekenhuis, 25 Utrecht CS Jaarbeurszijde, 10 Leidsche Rijn Ziekenhuis, 25 Utrecht CS Jaarbeurszijde",bus,nl.bus.50005210,,,,,128,,available,,regular,,2011-04-21 10:05:00,Y,N,langshalte,0,0,20,0,"0,18",3,3,20,1,N,0,2,"0,09",Y,N,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,8F456302-F766-440C-83CD5DAE42AE1FCE.JPG,2011-04-22 10:05:30,,N,N
5.083882882766614,52.085152439383684,PUT,NL:Q:50008080,50008080,0,,Beethovenlaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Joseph Haydnlaan,,,"10 Leidsche Rijn via Kan'eiland, 25 Cartesiusweg via Oog in Al, 10 Leidsche Rijn via Kan'eiland, 25 Cartesiusweg via Oog in Al",bus,nl.bus.50005210,,,,,324,,available,,regular,,2011-04-21 10:08:00,Y,N,haltehaven,3,24,18,15,"0,18",3,3,18,1,N,0,2,"0,09",Y,N,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,004348D5-CE06-49D1-B5BA6D715714FB86.JPG,2011-04-22 10:07:58,,N,N
5.126630369438335,52.112803044974726,PUT,NL:Q:59151370,59151370,0,,Berezinadreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Donaudreef,,,"1 Hoograven via Utrecht CS, 1 Hoograven via Utrecht CS",bus,nl.bus.59151370,,,,,238,,available,,regular,,2011-03-28 14:06:00,Y,Y,langshalte,0,0,0,0,"0,18",3,3,20,1,N,0,3,"0,09",Y,Y,N,N,N,N,Y,0,N,N,Y,Y,Y,N,N,N,0,N,N,Y,N,Y,Y,0,6D9AB9B6-19E5-4D5A-A99382277CC1923D.JPG,2011-03-21 15:53:17,,N,N
5.138351112096759,52.063331087689498,PUT,NL:Q:50003170,50003170,0,,Betuwe,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Furkabaan,,,"8 Lunetten via Utrecht CS, 8 Lunetten via Utrecht CS",bus,,,,,,5,,available,,regular,,2011-09-22 15:17:00,Y,Y,langshalte,0,0,14,0,"0,18",3,3,14,1,N,0,3,"0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,N,N,N,Y,N,0,N,N,Y,N,N,N,,F90D0A94-E0A5-4659-AA19DA5BA908AE36.JPG,2011-09-23 15:17:08,,N,N
5.138814560147784,52.063907303552078,PUT,NL:Q:50003180,50003180,0,,Betuwe,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Furkabaan,,,"8 Diakonessenhuis via Utrecht CS, 8 Diakonessenhuis via Utrecht CS",bus,,,,,,249,,available,,regular,,2011-09-22 15:14:00,Y,Y,langshalte,0,0,160,0,"0,18","1,50","1,50",16,1,N,0,"1,50","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,5F381DA3-149E-4846-BE8C962C35639C8F.JPG,2011-09-23 15:14:44,,N,N
5.094467549726793,52.090760793033958,PUT,NL:Q:50007150,50007150,0,,Billitonkade,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Kanaalstraat,,,"14 Transwijk via Kan'eiland, 14 Transwijk via Kan'eiland",bus,nl.bus.50007150,,,,,84,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.09414677509677,52.090724043886595,PUT,NL:Q:50007160,50007160,0,,Billitonkade,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Kanaalstraat,,,"14 Transwijk via Kan'eiland, 14 Transwijk via Kan'eiland",bus,nl.bus.50007150,,,,,264,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.12034566392416,52.079766871087621,PUT,NL:Q:50000850,50000850,0,,Bleekstraat,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Vaartsestraat,,,"12 De Uithof AZU via Galgenwaard, 41 Stadion Galgenwaard, 41 Wijk bij Duurstede, 447 Houten via Lunetten, 47 Hoograven via Tolsteeg, 47 Houten via Hoograven, 474 Vianen via Galecop, 495 IJsselstein via Jutphaas, 74 Nieuwegein-C via Utrecht CS, 74 Vianen via Utrecht CS, 77 Nieuwegein-C via Utrecht CS, 77 Nieuwegein-Z via Utrecht CS, 8 Lunetten via Utrecht CS, 12 De Uithof AZU via Galgenwaard, 41 Stadion Galgenwaard, 41 Wijk bij Duurstede, 447 Houten via Lunetten, 47 Hoograven via Tolsteeg, 47 Houten via Hoograven, 474 Vianen via Galecop, 495 IJsselstein via Jutphaas, 74 Nieuwegein-C via Utrecht CS, 74 Vianen via Utrecht CS, 77 Nieuwegein-C via Utrecht CS, 77 Nieuwegein-Z via Utrecht CS, 8 Lunetten via Utrecht CS",bus,nl.bus.50000850,,,,,120,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.119760164242056,52.080098103317596,PUT,NL:Q:50000860,50000860,0,,Bleekstraat,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Vaartsestraat,,,"12 Utrecht CS Centrumzijde, 41 Utrecht CS Centrumzijde, 41 Zeist via Utrecht CS, 447 Utrecht CS Centrumzijde, 47 Utrecht CS Centrumzijde, 47 Utrecht CS via Doornkade, 47 Zeist via Utrecht CS, 474 Utrecht CS Centrumzijde, 495 Utrecht CS Centrumzijde, 74 Zeist via Utrecht CS, 77 Bilthoven via Utrecht CS, 8 Diakonessenhuis via Utrecht CS, 12 Utrecht CS Centrumzijde, 41 Utrecht CS Centrumzijde, 41 Zeist via Utrecht CS, 447 Utrecht CS Centrumzijde, 47 Utrecht CS Centrumzijde, 47 Utrecht CS via Doornkade, 47 Zeist via Utrecht CS, 474 Utrecht CS Centrumzijde, 495 Utrecht CS Centrumzijde, 74 Zeist via Utrecht CS, 77 Bilthoven via Utrecht CS, 8 Diakonessenhuis via Utrecht CS",bus,nl.bus.50000850,,,,,300,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.030553079009733,52.083834707679173,PUT,NL:Q:51110450,51110450,0,,Boekbinderslaan,,,De Meern,,GM0344,Utrecht,Utrecht,,G,,Rijksstraatweg,,,"28 Vleuterweide via Centrum, 28 Vleuterweide via Parkwijk, 102 Woerden Station, 103 Woerden Station (Zuid), 402 Utrecht CS , 402 Woerden Station, 102 Woerden Station, 103 Woerden Station (Zuid), 402 Utrecht CS , 402 Woerden Station, 28 Vleuterweide via Centrum, 28 Vleuterweide via Parkwijk",bus,nl.bus.51110450,,,,,280,,available,,regular,,2013-03-27 12:15:00,Y,Y,langshalte,0,0,36,0,"0,18","2,40","2,40",36,1,N,0,"2,40","0,12",N,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,6,B0E008AF-7DDE-4562-A471918FFBA61906.JPG,2012-08-02 11:28:43,,N,N
5.030991966576202,52.083683236873206,PUT,NL:Q:51110460,51110460,0,,Boekbinderslaan,,,De Meern,,GM0344,Utrecht,Utrecht,,G,,Regenboog,,,"28 De Uithof P+R via Utrecht CS, 102 Utrecht CS/Jaarbeurs, 103 Utrecht CS/Jaarbeurs, 28 De Uithof P+R via Utrecht CS, 102 Utrecht CS/Jaarbeurs, 103 Utrecht CS/Jaarbeurs",bus,nl.bus.51110450,,,,,100,,available,,regular,,2012-08-01 11:28:00,Y,N,langshalte,0,0,36,0,"0,18","2,50","2,50",36,1,N,0,2,"0,12",N,N,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,6,F62B203D-D213-46F3-9B6C554138D63F0F.JPG,2012-08-02 11:27:49,,N,N
5.098347167114363,52.118147970229437,PUT,NL:Q:59151950,59151950,0,,Bogotdreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Japuradreef,,,"6 Utrecht CS Centrumzijde, 6 Utrecht CS Centrumzijde",bus,nl.bus.59151950,,,,,120,,available,,regular,,2011-03-28 14:13:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,4A63585B-B06D-463E-9C7CD46DBD29472D.JPG,2011-03-21 14:53:36,,N,N
5.098303249983632,52.118165838742264,PUT,NL:Q:59151960,59151960,0,,Bogotdreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Japuradreef,,,"6 Overvecht-Noord via Nijenoord, 6 Overvecht-Noord via Nijenoord",bus,nl.bus.59151950,,,,,300,,available,,regular,,2011-03-28 14:14:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,FDF53F03-5220-44C3-BBD6B37E6097D388.JPG,2011-03-21 14:48:13,,N,N
5.175660995257607,52.083348488162024,PUT,NL:Q:50100710,50100710,0,,Bolognalaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Cambridgelaan,,,"412 Zeist via De Uithof, 477 Bilthoven via De Uithof, 412 Zeist via De Uithof, 477 Bilthoven via De Uithof",bus,,,,,,100,,available,,regular,,2012-03-15 00:00:00,N,N,langshalte,0,0,15,0,"0,12","1,20","1,20",0,0,N,0,0,0,N,N,N,N,N,N,Y,0,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,,95CA99AD-47CE-46D4-9094F0B23DA3E814.jpg,2014-12-05 15:10:41,,N,N
5.137178080609886,52.082760846318848,PUT,NL:Q:50001180,50001180,0,,Bosboomstraat,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Bosboomstraat,,,"4 Utrecht CS via Biltstraat, 8 Lunetten via Utrecht CS, 4 Utrecht CS via Biltstraat, 8 Lunetten via Utrecht CS",bus,,,,,,96,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.168021297692216,52.085302920428852,PUT,NL:Q:50100450,50100450,0,,Botanische Tuinen,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,,,,"242 De Uithof WKZ via Bunnik NS, 252 Amersfoort via Vollenhove, 28 De Uithof P+R via Utrecht CS, 281 De Uithof WKZ via Rijnsweerd, 283 De Uithof WKZ via Rijnsweerd, 287 De Uithof WKZ via Rijnsweerd, 30 De Uithof WKZ via Rijnsweerd, 30 Leidsche Rijn Ziekenhuis, 31 De Uithof AZU via Rijnsweerd, 32 De Uithof WKZ via Rijnsweerd, 71 Doorn via De Uithof, 71 Drieb.-Zeist NS, 71 Drieb.-Zeist NS via De Uithof, 72 Bilthoven NS, 72 Bilthoven via De Uithof, 150 Utrecht Uithof via Blaricum, 276 Amersfoort Campagnergaarde, 296 Amersfoort Kattenbroek, 299 Leusden-Centrum Carpoolplaats, 242 De Uithof WKZ via Bunnik NS, 252 Amersfoort via Vollenhove, 28 De Uithof P+R via Utrecht CS, 281 De Uithof WKZ via Rijnsweerd, 283 De Uithof WKZ via Rijnsweerd, 287 De Uithof WKZ via Rijnsweerd, 30 De Uithof WKZ via Rijnsweerd, 30 Leidsche Rijn Ziekenhuis, 31 De Uithof AZU via Rijnsweerd, 32 De Uithof WKZ via Rijnsweerd, 71 Doorn via De Uithof, 71 Drieb.-Zeist NS, 71 Drieb.-Zeist NS via De Uithof, 72 Bilthoven NS, 72 Bilthoven via De Uithof, 150 Utrecht Uithof via Blaricum, 276 Amersfoort Campagnergaarde, 296 Amersfoort Kattenbroek, 299 Leusden-Centrum Carpoolplaats",bus,nl.bus.50100450,,,,,179,,available,,regular,,2012-03-15 00:00:00,Y,Y,langshalte,0,0,40,0,"0,18","1,50","1,50",40,0,N,0,0,0,Y,Y,Y,Y,Y,Y,Y,0,N,Y,Y,Y,Y,Y,Y,N,0,N,N,Y,Y,Y,Y,5,B0162609-CF4D-48BC-ADBC4AAC7431E182.jpg,2014-12-05 15:10:48,,N,N
5.1681791886102,52.085833509292179,PUT,NL:Q:50100460,50100460,0,,Botanische Tuinen,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,,,,"242 Wijk bij Duurstede, 252 Rijnsweerd via De Uithof, 28 Vleuterweide via Centrum, 281 Houten-Zuid via Houten NS, 283 IJsselstein, 287 Vianen Lekbrug, 30 Leidsche Rijn via Overv. NS, 30 Overvecht-Zuid via Overv. NS, 31 Lunetten NS, 32 Maarssen via Zuilen, 71 Nieuwegein-C via De Uithof, 71 Rijnsweerd via De Uithof, 72 Nieuwegein-C via De Uithof, 72 Nieuwegein-Z via De Uithof, 242 Wijk bij Duurstede, 252 Rijnsweerd via De Uithof, 28 Vleuterweide via Centrum, 281 Houten-Zuid via Houten NS, 283 IJsselstein, 287 Vianen Lekbrug, 30 Leidsche Rijn via Overv. NS, 30 Overvecht-Zuid via Overv. NS, 31 Lunetten NS, 32 Maarssen via Zuilen, 71 Nieuwegein-C via De Uithof, 71 Rijnsweerd via De Uithof, 72 Nieuwegein-C via De Uithof, 72 Nieuwegein-Z via De Uithof, 150 Almere Buiten via Blaricum, 276 Utrecht Rijnsweerd Nrd, 296 Utrecht Rijnsweerd Nrd, 299 Utrecht Rijnsweerd Nrd, 150 Almere Buiten via Blaricum, 276 Utrecht Rijnsweerd Nrd, 296 Utrecht Rijnsweerd Nrd, 299 Utrecht Rijnsweerd Nrd",bus,nl.bus.50100450,,,,,359,,available,,regular,,2012-03-15 00:00:00,Y,Y,langshalte,0,0,40,0,"0,18","1,50","1,50",40,0,N,0,0,0,Y,Y,Y,Y,Y,Y,Y,0,N,Y,Y,Y,Y,Y,Y,N,0,N,N,Y,Y,Y,Y,5,9508AAE0-A7D5-4F6E-B9D1C95AB97DE531.jpg,2014-12-05 15:10:54,,N,N
5.00169303524012,52.099329240096708,PUT,NL:Q:51200410,51200410,0,,Boterbloemsingel,,,Vleuten,,GM0344,Utrecht,Utrecht,,G,,Duizendknooplaan,,,"26 Utrecht CS via Terwijde NS, 26 Utrecht CS via Terwijde NS",bus,,,,,,23,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.001535523659935,52.098978189108955,PUT,NL:Q:51200420,51200420,0,,Boterbloemsingel,,,Vleuten,,GM0344,Utrecht,Utrecht,,G,,Boterbloemsingel,,,"26 Vleuterweide via Langerak, 26 Vleuterweide via Langerak",bus,,,,,,205,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.01385855935258,52.103574815511216,PUT,NL:Q:51200230,51200230,0,,Bottensteinweg,,,Vleuten,,GM0344,Utrecht,Utrecht,,G,,Puntenburg,,,"126 Maarssen NS via Vleuten, 420 Loenen ad Vecht Kerklaan, 126 Maarssen NS via Vleuten, 420 Loenen ad Vecht Kerklaan",bus,,,,,,30,,available,,regular,,2012-03-15 00:00:00,Y,N,langshalte,0,0,"18,4",0,"0,18","1,50","1,50","14,40","1,70",N,0,"1,50",0,N,N,N,Y,Y,Y,Y,0,N,N,Y,Y,Y,Y,Y,Y,4,N,N,Y,Y,N,N,,425BD15B-0C09-47ED-9FED027490672C1A.jpg,2014-12-05 15:11:02,,N,N
5.01380047775207,52.103538679248565,PUT,NL:Q:51200240,51200240,0,,Bottensteinweg,,,Vleuten,,GM0344,Utrecht,Utrecht,,G,,Puntenburg,,,"126 De Meern Oost via Vleuten, 126 De Meern Oost via Vleuten",bus,,,,,,247,,available,,regular,,2012-08-02 08:18:00,N,Y,langshalte,0,0,14,0,"0,18","0,90","0,90",14,1,N,0,"0,90","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,N,N,,DBAC85EA-A847-4598-9929B83A92287C07.JPG,2012-08-03 08:17:02,,N,N
5.114301084095865,52.109314769274157,PUT,NL:Q:59152070,59152070,0,,Brailledreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Bruisdreef,,,"6 Utrecht CS Centrumzijde, 9 Utrecht CS Centrumzijde, 6 Utrecht CS Centrumzijde, 9 Utrecht CS Centrumzijde",bus,,,,,,246,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.114155493807099,52.109251516034469,PUT,NL:Q:59152080,59152080,0,,Brailledreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Bruisdreef,,,"6 Overvecht-Noord via Nijenoord, 9 Overvecht-Noord via Talmalaan, 6 Overvecht-Noord via Nijenoord, 9 Overvecht-Noord via Talmalaan",bus,,,,,,67,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.112447592697166,52.080737417670576,PUT,NL:Q:50006350,50006350,0,,Brederoplein,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Croeselaan,,,"1 Hoograven via Utrecht CS, 1 Hoograven via Utrecht CS",bus,,,,,,133,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.112768310837854,52.080774117018862,PUT,NL:Q:50006360,50006360,0,,Brederoplein,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Croeselaan,,,"1 Overvecht via Utrecht CS, 1 Overvecht via Utrecht CS",bus,,,,,,315,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.137033537414222,52.066860620619806,PUT,NL:Q:50006510,50006510,0,,Brennerbaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Brennerbaan,,,"10 Leidsche Rijn via Kan'eiland, 15 Hoograven, 31 De Uithof AZU via Rijnsweerd, 10 Leidsche Rijn via Kan'eiland, 15 Hoograven, 31 De Uithof AZU via Rijnsweerd",bus,,,,,,262,,available,,regular,,2011-09-22 15:12:00,Y,Y,langshalte,0,0,22,0,"0,18","2,10","2,10",22,1,N,0,"2,10","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,EF78A193-644B-406B-BFFD34AEF1B9ED60.JPG,2011-09-23 15:12:12,,N,N
5.138272445338416,52.066989076827127,PUT,NL:Q:50006520,50006520,0,,Brennerbaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Brennerbaan,,,"10 Leidsche Rijn Ziekenhuis, 10 Lunetten NS, 15 Lunetten NS, 31 Lunetten NS, 10 Leidsche Rijn Ziekenhuis, 10 Lunetten NS, 15 Lunetten NS, 31 Lunetten NS",bus,,,,,,83,,available,,regular,,2011-09-22 15:10:00,Y,Y,langshalte,0,0,20,0,"0,18",3,3,0,1,N,0,"2,40","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,N,N,N,N,N,0,N,N,Y,N,N,N,,3F4CC031-2DDC-4CD6-933591F3D2407033.JPG,2011-09-23 15:09:30,,N,N
5.130743058070756,52.067709959190829,PUT,NL:Q:50003070,50003070,0,,Brennerbrug,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Brennerbaan,,,"15 Lunetten NS, 447 Houten via Lunetten, 8 Lunetten via Utrecht CS, 15 Lunetten NS, 447 Houten via Lunetten, 8 Lunetten via Utrecht CS",bus,,,,,,180,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.130728113758982,52.067772843340578,PUT,NL:Q:50003080,50003080,0,,Brennerbrug,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Brennerbaan,,,"15 Hoograven, 447 Utrecht CS Centrumzijde, 8 Diakonessenhuis via Utrecht CS, 15 Hoograven, 447 Utrecht CS Centrumzijde, 8 Diakonessenhuis via Utrecht CS",bus,,,,,,329,,available,,regular,,2011-08-21 14:50:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,"0,09",N,N,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,,,,N,N
4.997783932117344,52.120860833834747,PUT,NL:Q:59230060,59230060,0,,Brink,,,Haarzuilens,,GM0344,Utrecht,Utrecht,,G,,Brink,,,"127 Vleuten NS, 127 Vleuten NS via Haarzuilens, 127 Vleuten NS, 127 Vleuten NS via Haarzuilens",bus,nl.bus.59230060,,,,,209,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
